Time(s),d_Torque(Nm),a_Torque(Nm),Velocity(rad/s),Position(rad),Desired_Position(rad),Power(W)
1.23955,0,0.269531,-0.0938222,0.348158,0.349036,-0.218994
1.24039,0,0.378906,-0.00270641,0.348158,0.34904,-0.00888062
1.2414,0,0.34375,-0.0857029,0.348158,0.349045,-0.255127
1.24247,0,0.3125,-0.107354,0.348158,0.34905,-0.290527
1.24367,0,0.410156,0.053226,0.348202,0.349055,0.189056
1.24439,0,0.417969,0.00270641,0.348202,0.349057,0.00979614
1.24539,0,0.410156,-0.00811923,0.348202,0.34906,-0.0288391
1.24639,0,0.382812,-0.00270641,0.348202,0.349062,-0.00897217
1.24739,0,0.414062,-0.0270641,0.348202,0.349064,-0.0970459
1.24841,0,0.328125,-0.172308,0.348202,0.349065,-0.489624
1.24937,0,0.355469,-0.167797,0.348202,0.349066,-0.516541
1.25039,0,0.339844,-0.175014,0.348202,0.349066,-0.515076
1.2514,0,0.359375,0.000902136,0.348246,0.349065,0.00280762
1.25255,0,0.421875,0,0.348246,0.349064,0
1.25344,0,0.359375,0.00180427,0.348246,0.349063,0.00561523
1.2545,0,0.382812,0.000902136,0.348246,0.34906,0.00299072
1.25543,0,0.34375,0.00270641,0.348246,0.349058,0.00805664
1.2564,0,0.378906,-0.0153363,0.348246,0.349055,-0.0503235
1.25751,0,0.355469,-0.0342812,0.348246,0.34905,-0.10553
1.25841,0,0.355469,-0.0234555,0.348246,0.349046,-0.0722046
1.25944,0,0.359375,0,0.348246,0.349041,0
1.26043,0,0.351562,-0.0126299,0.348246,0.349036,-0.0384521
1.2614,0,0.332031,0.09292,0.348291,0.34903,0.267181
1.26239,0,0.273438,-0.0424004,0.348246,0.349024,-0.100403
1.26339,0,0.339844,0,0.348246,0.349016,0
1.26444,0,0.34375,0,0.348246,0.349008,0
1.26541,0,0.34375,0.0207491,0.348246,0.349,0.0617676
1.26641,0,0.34375,0,0.348246,0.348992,0
1.26742,0,0.324219,0,0.348246,0.348982,0
1.26839,0,0.339844,-0.00541282,0.348246,0.348973,-0.0159302
1.26958,0,0.304688,0.00541282,0.348246,0.34896,0.0142822
1.27055,0,0.292969,0.039694,0.348246,0.348949,0.100708
1.27146,0,0.292969,0.0279662,0.348246,0.348939,0.0709534
1.27255,0,0.300781,0.00721709,0.348246,0.348926,0.0187988
1.27344,0,0.300781,0.00360855,0.348246,0.348914,0.00939941
1.27446,0,0.324219,-0.00360855,0.348246,0.348901,-0.0101318
1.27544,0,0.242188,0.0424004,0.348246,0.348887,0.0889282
1.27645,0,0.371094,-0.0541282,0.348202,0.348873,-0.17395
1.27742,0,0.351562,0.151559,0.348246,0.348859,0.461426
1.27844,0,0.28125,-0.100137,0.348202,0.348843,-0.243896
1.27941,0,0.289062,0.104648,0.348246,0.348827,0.261963
1.28041,0,0.269531,-0.0523239,0.348202,0.348811,-0.122131
1.28138,0,0.253906,-0.0360854,0.348202,0.348794,-0.0793457
1.2824,0,0.25,-0.0351833,0.348202,0.348777,-0.0761719
1.28339,0,0.261719,0,0.348202,0.348759,0
1.28444,0,0.246094,0,0.348202,0.348739,0
1.28561,0,0.277344,-0.134418,0.348158,0.348716,-0.322845
1.28645,0,0.265625,0.0811923,0.348202,0.3487,0.186768
1.2874,0,0.242188,-0.0099235,0.348158,0.34868,-0.020813
1.28858,0,0.234375,-0.000902136,0.348158,0.348656,-0.00183105
1.2894,0,0.246094,-0.0126299,0.348158,0.348638,-0.0269165
1.29049,0,0.261719,0.0703666,0.348158,0.348614,0.159485
1.29136,0,0.238281,0.0911158,0.348158,0.348595,0.188019
1.29242,0,0.261719,0.0875072,0.348158,0.34857,0.198334
1.2934,0,0.199219,0.0802901,0.348158,0.348547,0.138519
1.29442,0,0.203125,-0.00270641,0.348113,0.348522,-0.00476074
1.2954,0,0.195312,0,0.348113,0.348498,0
1.2964,0,0.195312,0,0.348113,0.348473,0
1.29737,0,0.175781,0,0.348113,0.348448,0
1.29837,0,0.222656,-0.0721709,0.348069,0.348421,-0.13916
1.29937,0,0.191406,-0.000902136,0.348069,0.348394,-0.00149536
1.3004,0,0.15625,-0.00270641,0.348069,0.348366,-0.00366211
1.30138,0,0.128906,0,0.348069,0.348338,0
1.30242,0,0.195312,0.103746,0.348069,0.348309,0.175476
1.30337,0,0.179688,-0.0288684,0.348025,0.348281,-0.0449219
1.30436,0,0.105469,0.0153363,0.348025,0.348252,0.0140076
1.30539,0,0.113281,0,0.348025,0.348221,0
1.30637,0,0.0273438,-0.0685624,0.347981,0.348191,-0.0162354
1.30736,0,0.125,-0.00631495,0.347981,0.348159,-0.00683594
1.3084,0,0.105469,0,0.347981,0.348126,0
1.30945,0,0.113281,0.0703666,0.347981,0.348092,0.0690308
1.3104,0,0.0351562,-0.11818,0.347936,0.348061,-0.0359802
1.3114,0,0.121094,0.0487154,0.347936,0.348027,0.0510864
1.31245,0,0.121094,0.146146,0.347936,0.347991,0.153259
1.31343,0,0.0859375,-0.0216513,0.347892,0.347957,-0.0161133
1.31437,0,0.125,-0.0694645,0.347848,0.347925,-0.0751953
1.31536,0,0.125,-0.0126299,0.347848,0.347889,-0.0136719
1.31646,0,0.0195312,0.0099235,0.347848,0.347849,0.00167847
1.31737,0,0.0507812,-0.0225534,0.347804,0.347816,-0.00991821
1.31841,0,0.03125,0,0.347804,0.347777,0
1.31939,0,0.0078125,0.0424004,0.347804,0.34774,0.00286865
1.32038,0,0.0351562,-0.0189449,0.347759,0.347702,-0.00576782
1.32136,0,0.046875,-0.136223,0.347715,0.347663,-0.0552979
1.32243,0,-0.078125,-0.11818,0.347715,0.347621,0.0799561
1.32352,0,0.0273438,0.0739752,0.347715,0.347577,0.0175171
1.32444,0,-0.015625,-0.00180427,0.347671,0.34754,0.000244141
1.32541,0,-0.046875,-0.172308,0.347626,0.3475,0.0699463
1.32645,0,-0.0273438,-0.00180427,0.347626,0.347456,0.000427246
1.32747,0,-0.0234375,-0.0171406,0.347582,0.347413,0.003479
1.32841,0,0,0.0315748,0.347582,0.347373,0
1.32938,0,-0.0507812,0.172308,0.347582,0.347331,-0.0757751
1.33037,0,-0.00390625,-0.0360854,0.347494,0.347287,0.0012207
1.33137,0,0.015625,-0.0902136,0.347449,0.347243,-0.012207
1.33239,0,-0.0703125,-0.0505196,0.347449,0.347197,0.0307617
1.33343,0,0,-0.114571,0.347405,0.347149,-0
1.33442,0,-0.0546875,0.0306726,0.347405,0.347103,-0.0145264
1.33545,0,-0.0546875,0.0180427,0.347361,0.347055,-0.00854492
1.33636,0,-0.03125,0.147048,0.347361,0.347012,-0.0397949
1.33736,0,-0.0585938,-0.000902136,0.347316,0.346965,0.000457764
1.33841,0,-0.0546875,-0.0108256,0.347272,0.346914,0.00512695
1.33937,0,-0.0742188,-0.0189449,0.347228,0.346867,0.0121765
1.34036,0,-0.0390625,-0.0577367,0.347184,0.346818,0.0195312
1.3414,0,-0.03125,-0.0577367,0.347139,0.346766,0.015625
1.34243,0,-0.0546875,0.102844,0.347139,0.346714,-0.0487061
1.34347,0,-0.0859375,0.0351833,0.347095,0.346661,-0.0261841
1.34442,0,-0.101562,0.0225534,0.347051,0.346611,-0.0198364
1.34538,0,-0.0742188,-0.0369876,0.347006,0.346562,0.0237732
1.34636,0,-0.113281,-0.053226,0.346962,0.34651,0.0522156
1.34737,0,-0.160156,-0.0884094,0.346918,0.346456,0.12262
1.34838,0,-0.164062,-0.0965286,0.346874,0.346402,0.137146
1.34938,0,-0.136719,-0.142538,0.346829,0.346347,0.168762
1.3504,0,-0.101562,-0.0920179,0.346785,0.346291,0.0809326
1.35141,0,-0.175781,0.013532,0.346785,0.346235,-0.0205994
1.35236,0,-0.148438,-0.112767,0.346696,0.346182,0.144958
1.35343,0,-0.128906,0.0613453,0.346696,0.346122,-0.0684814
1.35436,0,-0.175781,-0.0099235,0.346652,0.346069,0.0151062
1.35536,0,-0.152344,-0.0378897,0.346608,0.346011,0.0499878
1.35642,0,-0.148438,-0.0387919,0.346564,0.345949,0.0498657
1.35737,0,-0.1875,-0.0297705,0.346519,0.345894,0.0483398
1.35838,0,-0.195312,-0.0189449,0.346475,0.345833,0.0320435
1.35944,0,-0.207031,-0.0189449,0.346431,0.34577,0.0339661
1.36046,0,-0.210938,-0.0279662,0.346386,0.345708,0.0510864
1.36137,0,-0.214844,-0.0378897,0.346342,0.345653,0.0704956
1.36241,0,-0.199219,-0.184938,0.346254,0.345589,0.319061
1.36338,0,-0.183594,0.0505196,0.346254,0.345529,-0.0803223
1.36438,0,-0.246094,-0.013532,0.346209,0.345466,0.0288391
1.36537,0,-0.242188,-0.00631495,0.346165,0.345404,0.0132446
1.36637,0,-0.1875,-0.0207491,0.346121,0.34534,0.0336914
1.36739,0,-0.226562,-0.0631495,0.346032,0.345275,0.123901
1.36861,0,-0.25,-0.0297705,0.345988,0.345196,0.0644531
1.3695,0,-0.214844,-0.0586389,0.345944,0.345138,0.1091
1.37045,0,-0.265625,-0.0369876,0.345899,0.345075,0.085083
1.37135,0,-0.273438,-0.0153363,0.345855,0.345015,0.0363159
1.37236,0,-0.277344,-0.0117278,0.345811,0.344948,0.0281677
1.37337,0,-0.257812,-0.119984,0.345722,0.34488,0.267883
1.37444,0,-0.269531,-0.110963,0.345678,0.344806,0.259003
1.37542,0,-0.261719,-0.0315748,0.345634,0.34474,0.0715637
1.37648,0,-0.242188,0.117278,0.345589,0.344666,-0.245972
1.37739,0,-0.296875,-0.0180427,0.345501,0.344603,0.0463867
1.37841,0,-0.316406,-0.0099235,0.345456,0.344531,0.0271912
1.37938,0,-0.253906,-0.0604431,0.345368,0.344462,0.132904
1.38038,0,-0.324219,-0.13081,0.345279,0.344391,0.367279
1.38139,0,-0.246094,-0.0613453,0.345235,0.344319,0.130737
1.38236,0,-0.210938,0.0784859,0.345191,0.344248,-0.143372
1.38336,0,-0.226562,-0.059541,0.345102,0.344175,0.116821
1.38438,0,-0.265625,-0.126299,0.345014,0.344101,0.290527
1.38543,0,-0.273438,-0.179525,0.344925,0.344023,0.42511
1.38647,0,-0.246094,-0.0306726,0.344881,0.343945,0.0653687
1.38752,0,-0.316406,-0.120886,0.344792,0.343866,0.331238
1.38854,0,-0.296875,-0.148852,0.344704,0.343789,0.38269
1.38952,0,-0.261719,-0.0433025,0.344659,0.343715,0.0981445
1.39043,0,-0.269531,-0.0550303,0.344571,0.343645,0.128448
1.39138,0,-0.285156,-0.0234555,0.344527,0.343572,0.0579224
1.39243,0,-0.253906,-0.134418,0.344394,0.34349,0.295563
1.39345,0,-0.261719,-0.108256,0.344305,0.34341,0.245361
1.39439,0,-0.300781,-0.0920179,0.344261,0.343336,0.239685
1.39538,0,-0.203125,-0.0983329,0.344172,0.343257,0.172974
1.39638,0,-0.191406,-0.110963,0.344084,0.343177,0.183929
1.39737,0,-0.265625,0.0144342,0.344039,0.343097,-0.0332031
1.39837,0,-0.273438,-0.0721709,0.343951,0.343016,0.170898
1.39938,0,-0.253906,-0.2535,0.343818,0.342934,0.557404
1.40037,0,-0.230469,-0.22824,0.343729,0.342852,0.455536
1.40136,0,-0.265625,-0.0207491,0.343641,0.34277,0.0477295
1.40236,0,-0.285156,-0.0802901,0.343597,0.342687,0.198273
1.40337,0,-0.246094,-0.112767,0.343508,0.342603,0.240326
1.40438,0,-0.269531,-0.119082,0.343419,0.342518,0.277954
1.40536,0,-0.28125,-0.161482,0.343331,0.342435,0.393311
1.40643,0,-0.292969,-0.013532,0.343287,0.342343,0.0343323
1.40736,0,-0.238281,-0.0541282,0.343198,0.342264,0.111694
1.40839,0,-0.261719,-0.0342812,0.343109,0.342175,0.0776978
1.40943,0,-0.257812,-0.0216513,0.343021,0.342084,0.0483398
1.41045,0,-0.265625,-0.0559324,0.342932,0.341994,0.128662
1.41142,0,-0.269531,-0.191253,0.342799,0.341909,0.446411
1.41239,0,-0.230469,-0.0820944,0.342755,0.341823,0.163849
1.41337,0,-0.34375,-0.108256,0.342667,0.341736,0.322266
1.41437,0,-0.214844,-0.0685624,0.342578,0.341646,0.127563
1.41541,0,-0.25,-0.0514218,0.342489,0.341552,0.111328
1.4164,0,-0.265625,-0.0342812,0.342401,0.341462,0.0788574
1.41741,0,-0.265625,-0.14795,0.342312,0.34137,0.340332
1.41837,0,-0.222656,-0.0866051,0.342224,0.341281,0.166992
1.4195,0,-0.273438,-0.122691,0.342135,0.341177,0.290527
1.42036,0,-0.246094,-0.169602,0.342047,0.341098,0.36145
1.42136,0,-0.222656,-0.13081,0.341958,0.341004,0.252228
1.42245,0,-0.296875,-0.170504,0.34187,0.340902,0.438354
1.42335,0,-0.273438,-0.187644,0.341781,0.340816,0.444336
1.42445,0,-0.277344,-0.0297705,0.341737,0.340712,0.0715027
1.42539,0,-0.226562,-0.0225534,0.341648,0.340622,0.0442505
1.42646,0,-0.28125,-0.0369876,0.341559,0.340519,0.0900879
1.42739,0,-0.277344,-0.121788,0.341471,0.340429,0.292511
1.42845,0,-0.285156,-0.0378897,0.341382,0.340326,0.0935669
1.42937,0,-0.230469,-0.0811923,0.341294,0.340236,0.162048
1.43037,0,-0.265625,-0.0649538,0.341205,0.340138,0.149414
1.43136,0,-0.359375,-0.0649538,0.341117,0.340039,0.202148
1.43236,0,-0.28125,-0.183134,0.340984,0.33994,0.446045
1.43341,0,-0.339844,-0.133516,0.340895,0.339835,0.392944
1.43442,0,-0.28125,0.0424004,0.340851,0.339734,-0.103271
1.43542,0,-0.347656,0.0703666,0.340762,0.339633,-0.211853
1.43641,0,-0.324219,-0.138027,0.34063,0.339532,0.387543
1.43742,0,-0.246094,-0.0884094,0.340541,0.339429,0.188416
1.43839,0,-0.320312,-0.101039,0.340452,0.33933,0.280273
1.43949,0,-0.304688,-0.181329,0.34032,0.339216,0.478455
1.44054,0,-0.246094,-0.0938222,0.340231,0.339108,0.199951
1.4414,0,-0.394531,-0.120886,0.340142,0.339018,0.413025
1.44244,0,-0.28125,-0.2111,0.34001,0.338908,0.51416
1.44345,0,-0.289062,-0.039694,0.339965,0.338802,0.0993652
1.44441,0,-0.296875,0.0306726,0.339877,0.338701,-0.0788574
1.44538,0,-0.257812,-0.0866051,0.339744,0.338598,0.193359
1.44637,0,-0.28125,-0.0451068,0.339655,0.338492,0.109863
1.44738,0,-0.339844,-0.0153363,0.339567,0.338383,0.0451355
1.44849,0,-0.28125,-0.0523239,0.339434,0.338263,0.127441
1.44944,0,-0.308594,-0.215611,0.339301,0.338161,0.576202
1.45038,0,-0.3125,-0.0414983,0.339257,0.338057,0.112305
1.45144,0,-0.253906,-0.0866051,0.339124,0.337942,0.19043
1.45254,0,-0.3125,-0.181329,0.338991,0.337821,0.490723
1.45338,0,-0.324219,-0.137125,0.338903,0.337727,0.38501
1.4544,0,-0.285156,-0.235458,0.33877,0.337614,0.581451
1.4554,0,-0.316406,-0.065856,0.338681,0.337502,0.18045
1.45639,0,-0.320312,-0.176819,0.338548,0.337391,0.490479
1.45743,0,-0.304688,-0.230045,0.338415,0.337274,0.606995
1.4584,0,-0.300781,-0.196666,0.338283,0.337164,0.512268
1.45944,0,-0.351562,-0.153363,0.338194,0.337045,0.466919
1.46041,0,-0.277344,-0.0829965,0.338105,0.336935,0.199341
1.46139,0,-0.292969,-0.138027,0.337973,0.336823,0.350189
1.46237,0,-0.285156,-0.053226,0.337884,0.336709,0.131439
1.46337,0,-0.246094,-0.170504,0.337707,0.336593,0.363373
1.46439,0,-0.316406,-0.133516,0.337618,0.336474,0.365845
1.46537,0,-0.253906,-0.149755,0.337485,0.33636,0.329285
1.46637,0,-0.300781,-0.0225534,0.337397,0.336242,0.0587463
1.46741,0,-0.277344,-0.0541282,0.337264,0.336119,0.130005
1.46836,0,-0.261719,-0.16058,0.337131,0.336006,0.363953
1.4694,0,-0.3125,-0.215611,0.336998,0.335882,0.583496
1.47045,0,-0.230469,-0.154265,0.336865,0.335757,0.307892
1.47135,0,-0.253906,-0.233653,0.336733,0.335648,0.513763
1.47236,0,-0.269531,-0.0911158,0.336644,0.335527,0.212677
1.47336,0,-0.273438,-0.110061,0.336511,0.335406,0.26062
1.47442,0,-0.238281,-0.111865,0.336378,0.335277,0.230835
1.4754,0,-0.246094,-0.308531,0.336201,0.335156,0.657532
1.4765,0,-0.222656,-0.0550303,0.336113,0.335021,0.10611
1.47738,0,-0.1875,0.0351833,0.336024,0.334913,-0.0571289
1.47837,0,-0.285156,-0.231849,0.335847,0.33479,0.57254
1.47939,0,-0.230469,-0.233653,0.335714,0.334663,0.466339
1.48038,0,-0.25,-0.109158,0.335625,0.33454,0.236328
1.4814,0,-0.253906,-0.0351833,0.335537,0.334412,0.0773621
1.48242,0,-0.28125,-0.187644,0.33536,0.334283,0.457031
1.4834,0,-0.273438,-0.136223,0.335271,0.334159,0.322571
1.48439,0,-0.265625,-0.0748773,0.335183,0.334034,0.172241
1.48549,0,-0.351562,-0.0487154,0.33505,0.333893,0.148315
1.48641,0,-0.339844,-0.16058,0.334917,0.333775,0.472595
1.4875,0,-0.410156,-0.158776,0.334828,0.333635,0.563965
1.48849,0,-0.304688,-0.136223,0.334696,0.333507,0.359436
1.48936,0,-0.308594,-0.136223,0.334607,0.333394,0.364044
1.49037,0,-0.238281,-0.13532,0.334474,0.333262,0.279236
1.49143,0,-0.339844,-0.108256,0.334386,0.333123,0.318604
1.49242,0,-0.253906,-0.0893115,0.334253,0.332994,0.196381
1.49347,0,-0.320312,-0.0442047,0.334164,0.332855,0.12262
1.49445,0,-0.277344,-0.171406,0.333987,0.332726,0.411682
1.49541,0,-0.316406,-0.142538,0.333898,0.332598,0.390564
1.49638,0,-0.277344,-0.154265,0.333766,0.332469,0.370514
1.4974,0,-0.335938,-0.210198,0.333633,0.332332,0.611511
1.49852,0,-0.28125,-0.121788,0.3335,0.332181,0.296631
1.49939,0,-0.3125,0.00180427,0.333411,0.332064,-0.00488281
1.50039,0,-0.320312,-0.0505196,0.333278,0.331929,0.140137
1.50139,0,-0.328125,-0.222828,0.333101,0.331793,0.633179
1.50252,0,-0.371094,-0.251696,0.332924,0.331638,0.808868
1.50343,0,-0.40625,-0.203883,0.332836,0.331514,0.717285
1.5044,0,-0.3125,-0.114571,0.332703,0.33138,0.310059
1.50541,0,-0.320312,-0.165993,0.33257,0.331241,0.460449
1.50639,0,-0.296875,-0.0721709,0.332437,0.331104,0.185547
1.50739,0,-0.304688,-0.182232,0.33226,0.330965,0.480835
1.50836,0,-0.367188,-0.190351,0.332127,0.33083,0.605286
1.50943,0,-0.292969,-0.09292,0.331994,0.33068,0.235748
1.51042,0,-0.285156,-0.248087,0.331817,0.330541,0.61264
1.51141,0,-0.308594,-0.0306726,0.331729,0.330401,0.0819702
1.51238,0,-0.316406,-0.22373,0.331551,0.330263,0.613037
1.5134,0,-0.304688,-0.27876,0.331374,0.330118,0.735535
1.5144,0,-0.269531,-0.201176,0.331241,0.329975,0.469574
1.51539,0,-0.253906,-0.139831,0.331109,0.329833,0.307465
1.51641,0,-0.292969,-0.10555,0.330976,0.329687,0.267792
1.51738,0,-0.289062,-0.241773,0.330799,0.329546,0.605225
1.51843,0,-0.191406,-0.0351833,0.330666,0.329395,0.0583191
1.51941,0,-0.335938,-0.289586,0.330489,0.329252,0.842468
1.52036,0,-0.292969,-0.0631495,0.3304,0.329113,0.160217
1.5214,0,-0.265625,-0.187644,0.330223,0.328961,0.431641
1.52242,0,-0.296875,-0.113669,0.33009,0.328811,0.292236
1.5234,0,-0.273438,-0.0694645,0.329957,0.328666,0.16449
1.52443,0,-0.277344,-0.231849,0.32978,0.328514,0.556854
1.5254,0,-0.335938,-0.171406,0.329647,0.328369,0.498657
1.5264,0,-0.320312,-0.0324769,0.329559,0.32822,0.0900879
1.52742,0,-0.273438,-0.139831,0.329382,0.328068,0.331116
1.52837,0,-0.304688,-0.141635,0.329249,0.327926,0.373718
1.52937,0,-0.324219,-0.213806,0.329116,0.327775,0.600311
1.53039,0,-0.34375,-0.148852,0.328983,0.32762,0.443115
1.53139,0,-0.289062,-0.119984,0.32885,0.32747,0.300354
1.53239,0,-0.398438,-0.167797,0.328717,0.327318,0.578979
1.53338,0,-0.339844,-0.0875072,0.328584,0.327167,0.257538
1.53443,0,-0.308594,-0.11818,0.328407,0.327005,0.315826
1.53553,0,-0.335938,-0.0811923,0.328274,0.326836,0.236206
1.53654,0,-0.363281,-0.124495,0.328097,0.32668,0.391663
1.53744,0,-0.359375,-0.0784859,0.327964,0.32654,0.244263
1.53854,0,-0.269531,-0.0802901,0.327787,0.32637,0.187408
1.53941,0,-0.347656,-0.310335,0.32761,0.326234,0.934326
1.54055,0,-0.316406,0.013532,0.327477,0.326057,-0.0370789
1.54138,0,-0.3125,-0.113669,0.327344,0.325927,0.307617
1.54243,0,-0.308594,-0.158776,0.327167,0.32576,0.424316
1.54343,0,-0.328125,-0.151559,0.327035,0.325604,0.430664
1.54441,0,-0.351562,-0.209296,0.326857,0.325448,0.637207
1.5454,0,-0.3125,-0.00451068,0.326724,0.325291,0.012207
1.54643,0,-0.308594,-0.124495,0.326547,0.325126,0.332703
1.54737,0,-0.335938,-0.221023,0.32637,0.324976,0.643005
1.54841,0,-0.382812,-0.180427,0.326237,0.324809,0.598145
1.54937,0,-0.328125,-0.0577367,0.326105,0.324655,0.164062
1.55038,0,-0.289062,-0.104648,0.325927,0.324492,0.261963
1.55137,0,-0.34375,-0.0577367,0.325795,0.324331,0.171875
1.55266,0,-0.261719,-0.193959,0.325529,0.324122,0.439606
1.5535,0,-0.3125,-0.16058,0.325396,0.323985,0.43457
1.55445,0,-0.277344,-0.0604431,0.325263,0.323829,0.145172
1.55547,0,-0.308594,-0.138929,0.325086,0.323662,0.371277
1.55636,0,-0.347656,-0.155167,0.324953,0.323516,0.467163
1.55736,0,-0.273438,-0.0866051,0.324776,0.323351,0.205078
1.55841,0,-0.285156,-0.276054,0.324555,0.323176,0.681702
1.5594,0,-0.210938,-0.182232,0.3242,0.323012,0.332886
1.5614,0,-0.21875,-0.170504,0.324067,0.322678,0.322998
1.56238,0,-0.300781,-0.22373,0.32389,0.322515,0.582764
1.56338,0,-0.316406,-0.124495,0.323757,0.322348,0.341125
1.56439,0,-0.277344,-0.126299,0.32358,0.322177,0.303345
1.56537,0,-0.265625,-0.110061,0.323403,0.32201,0.253174
1.56638,0,-0.277344,-0.00451068,0.32327,0.32184,0.0108337
1.56736,0,-0.265625,-0.106452,0.323093,0.321673,0.244873
1.56842,0,-0.277344,-0.110963,0.322916,0.321493,0.26651
1.56936,0,-0.339844,-0.184938,0.322739,0.32133,0.544281
1.57036,0,-0.300781,-0.0902136,0.322606,0.321159,0.234985
1.57143,0,-0.3125,-0.243577,0.322385,0.320976,0.65918
1.57235,0,-0.34375,-0.218317,0.322252,0.320816,0.649902
1.57341,0,-0.347656,-0.209296,0.322075,0.320634,0.630127
1.57436,0,-0.320312,-0.0613453,0.321986,0.320469,0.170166
1.57539,0,-0.289062,-0.22373,0.321765,0.320288,0.560059
1.57642,0,-0.398438,-0.178623,0.321632,0.320109,0.616333
1.57739,0,-0.328125,-0.0911158,0.321499,0.319938,0.258911
1.57838,0,-0.34375,-0.171406,0.321322,0.319765,0.510254
1.57938,0,-0.34375,-0.247185,0.321145,0.319588,0.73584
1.5804,0,-0.308594,-0.0117278,0.321012,0.319408,0.0313416
1.5814,0,-0.351562,-0.233653,0.32079,0.319232,0.711365
1.58237,0,-0.394531,-0.156972,0.320658,0.319059,0.536316
1.58338,0,-0.34375,-0.171406,0.320481,0.318879,0.510254
1.58439,0,-0.355469,-0.103746,0.320303,0.318698,0.319366
1.58537,0,-0.390625,-0.241773,0.320082,0.318523,0.817871
1.58636,0,-0.277344,-0.150657,0.319905,0.318344,0.361847
1.58734,0,-0.382812,-0.202981,0.319728,0.318168,0.672913
1.58837,0,-0.308594,-0.0676602,0.319551,0.317983,0.180817
1.58944,0,-0.261719,-0.13532,0.319329,0.317788,0.306702
1.59034,0,-0.3125,-0.294096,0.319108,0.317625,0.795898
1.59141,0,-0.289062,-0.151559,0.318931,0.31743,0.379395
1.59245,0,-0.289062,-0.29139,0.318709,0.31724,0.729431
1.59344,0,-0.300781,-0.224632,0.318532,0.317059,0.585114
1.59438,0,-0.28125,-0.0947243,0.318399,0.316886,0.230713
1.59538,0,-0.289062,-0.294999,0.318178,0.316702,0.738464
1.59639,0,-0.277344,-0.200274,0.318001,0.316515,0.481018
1.59738,0,-0.332031,-0.0884094,0.317868,0.316332,0.254211
1.59838,0,-0.316406,-0.204785,0.317646,0.316145,0.561127
1.59938,0,-0.320312,-0.272445,0.317469,0.31596,0.755737
1.60039,0,-0.363281,-0.239968,0.317292,0.315772,0.754944
1.60137,0,-0.320312,-0.0911158,0.317159,0.315588,0.252747
1.60238,0,-0.332031,-0.27876,0.316938,0.315398,0.801544
1.60336,0,-0.328125,-0.0947243,0.316805,0.315214,0.269165
1.60437,0,-0.355469,-0.099235,0.316628,0.315023,0.305481
1.6054,0,-0.355469,-0.280564,0.316406,0.314828,0.863678
1.60636,0,-0.355469,-0.159678,0.316274,0.314646,0.491547
1.60736,0,-0.351562,-0.281467,0.316052,0.314456,0.856934
1.60838,0,-0.394531,-0.317552,0.315875,0.314261,1.08496
1.60944,0,-0.386719,-0.0451068,0.315742,0.314058,0.151062
1.61043,0,-0.378906,-0.339203,0.315476,0.31387,1.11304
1.61137,0,-0.347656,-0.132614,0.315344,0.313689,0.399261
1.61239,0,-0.398438,-0.350931,0.315122,0.313493,1.21088
1.61338,0,-0.339844,-0.184938,0.314945,0.313301,0.544281
1.61436,0,-0.347656,-0.138027,0.314768,0.31311,0.415558
1.61537,0,-0.339844,-0.218317,0.314547,0.312915,0.642517
1.61639,0,-0.304688,-0.366267,0.314325,0.312717,0.966431
1.61737,0,-0.347656,-0.282369,0.314148,0.312525,0.850128
1.61837,0,-0.328125,-0.152461,0.313971,0.312329,0.433228
1.61937,0,-0.335938,-0.298607,0.313749,0.312134,0.868713
1.62043,0,-0.3125,-0.184938,0.313528,0.311926,0.500488
1.62136,0,-0.289062,-0.15607,0.313351,0.311741,0.390686
1.62236,0,-0.316406,-0.271543,0.313129,0.311544,0.744049
1.62336,0,-0.273438,-0.312139,0.312908,0.311346,0.739136
1.62437,0,-0.277344,-0.305824,0.312687,0.311146,0.734528
1.62538,0,-0.273438,-0.192155,0.312509,0.310944,0.455017
1.62643,0,-0.238281,-0.0613453,0.312288,0.310734,0.126587
1.62742,0,-0.269531,-0.162385,0.312067,0.310537,0.379028
1.62841,0,-0.21875,-0.153363,0.311845,0.310338,0.290527
1.62941,0,-0.261719,-0.292292,0.311624,0.310136,0.662476
1.63034,0,-0.203125,-0.308531,0.311402,0.309949,0.542725
1.63134,0,-0.230469,-0.156972,0.311225,0.309748,0.313293
1.63234,0,-0.257812,-0.099235,0.311048,0.309546,0.221558
1.63335,0,-0.21875,-0.171406,0.310827,0.309339,0.324707
1.63441,0,-0.261719,-0.297705,0.310605,0.309125,0.674744
1.63538,0,-0.265625,-0.238164,0.310428,0.308926,0.547852
1.63637,0,-0.285156,-0.107354,0.310295,0.308724,0.265106
1.6374,0,-0.347656,-0.101039,0.310118,0.308514,0.304199
1.63836,0,-0.375,-0.273347,0.309897,0.308315,0.887695
1.63934,0,-0.335938,-0.119082,0.309764,0.308114,0.346436
1.64047,0,-0.359375,-0.134418,0.309542,0.307881,0.418335
1.64134,0,-0.34375,-0.205687,0.309365,0.307701,0.612305
1.64246,0,-0.351562,-0.102844,0.309188,0.307467,0.31311
1.64341,0,-0.378906,-0.267032,0.308967,0.30727,0.876221
1.64438,0,-0.371094,-0.187644,0.30879,0.307069,0.603027
1.64536,0,-0.367188,-0.318454,0.308568,0.306864,1.01263
1.64635,0,-0.367188,-0.258913,0.308391,0.306657,0.823303
